Fecha,Origen,Destino,Viajes
2020-05-01,Estacion Central,Lo Barnechea,28
2020-05-01,Estacion Central,Lo Espejo,142
2020-05-01,Estacion Central,Lo Prado,516
2020-05-01,Estacion Central,Macul,36
2020-05-01,Estacion Central,Maipu,445
2020-05-01,Estacion Central,Nunoa,223
2020-05-01,Estacion Central,Pedro Aguirre Cerda,144
2020-05-01,Estacion Central,Penalolen,68
2020-05-01,Estacion Central,Providencia,538
2020-05-01,Estacion Central,Pudahuel,177
2020-05-01,Estacion Central,Puente Alto,90
2020-05-01,Estacion Central,Quilicura,86
2020-05-01,Estacion Central,Quinta Normal,135
2020-05-01,Estacion Central,Recoleta,328
2020-05-01,Estacion Central,Renca,46
2020-05-01,Estacion Central,San Bernardo,352
2020-05-01,Estacion Central,San Joaquin,33
2020-05-01,Estacion Central,San Miguel,171
2020-05-01,Estacion Central,San Ramon,36
2020-05-01,Estacion Central,Santiago,1896
2020-05-01,Estacion Central,Vitacura,47
2020-05-01,Independencia,La Cisterna,92
2020-05-01,Independencia,La Florida,102
2020-05-01,Independencia,La Reina,58
2020-05-01,Independencia,Las Condes,212
2020-05-01,Independencia,Lo Barnechea,10
2020-05-01,Independencia,Lo Espejo,13
2020-05-01,Independencia,Lo Prado,106
2020-05-01,Independencia,Macul,21
2020-05-01,Independencia,Maipu,44
2020-05-01,Independencia,Nunoa,227
2020-05-01,Independencia,Pedro Aguirre Cerda,18
2020-05-01,Independencia,Penalolen,34
2020-05-01,Independencia,Providencia,284
2020-05-01,Independencia,Pudahuel,58
2020-05-01,Independencia,Puente Alto,47
2020-05-01,Independencia,Quilicura,277
2020-05-01,Independencia,Quinta Normal,54
2020-05-01,Independencia,Recoleta,238
2020-05-01,Independencia,Renca,127
2020-05-01,Independencia,San Bernardo,23
2020-05-01,Independencia,San Joaquin,23
2020-05-01,Independencia,San Miguel,115
2020-05-01,Independencia,San Ramon,21
2020-05-01,Independencia,Santiago,1114
2020-05-01,Independencia,Vitacura,35
2020-05-01,La Cisterna,La Florida,386
2020-05-01,La Cisterna,La Granja,125
2020-05-01,La Cisterna,La Pintana,48
2020-05-01,La Cisterna,La Reina,58
2020-05-01,La Cisterna,Las Condes,278
2020-05-01,La Cisterna,Lo Barnechea,25
2020-05-01,La Cisterna,Lo Espejo,107
2020-05-01,La Cisterna,Lo Prado,186
2020-05-01,La Cisterna,Macul,41
2020-05-01,La Cisterna,Maipu,84
2020-05-01,La Cisterna,Nunoa,307
2020-05-01,La Cisterna,Pedro Aguirre Cerda,74
2020-05-01,La Cisterna,Penalolen,191
2020-05-01,La Cisterna,Providencia,428
2020-05-01,La Cisterna,Pudahuel,115
2020-05-01,La Cisterna,Puente Alto,211
2020-05-01,La Cisterna,Quilicura,88
2020-05-01,La Cisterna,Quinta Normal,44
2020-05-01,La Cisterna,Recoleta,527
2020-05-01,La Cisterna,Renca,27
2020-05-01,La Cisterna,San Bernardo,85
2020-05-01,La Cisterna,San Joaquin,50
2020-05-01,La Cisterna,San Miguel,763
2020-05-01,La Cisterna,San Ramon,423
2020-05-01,La Cisterna,Santiago,1870
2020-05-01,La Cisterna,Vitacura,19
2020-05-01,La Florida,La Granja,334
2020-05-01,La Florida,La Pintana,34
2020-05-01,La Florida,La Reina,207
2020-05-01,La Florida,Las Condes,601
2020-05-01,La Florida,Lo Barnechea,24
2020-05-01,La Florida,Lo Espejo,35
2020-05-01,La Florida,Lo Prado,227
2020-05-01,La Florida,Macul,319
2020-05-01,La Florida,Maipu,134
2020-05-01,La Florida,Nunoa,439
2020-05-01,La Florida,Pedro Aguirre Cerda,29
2020-05-01,La Florida,Penalolen,363
2020-05-01,La Florida,Providencia,894
2020-05-01,La Florida,Pudahuel,197
2020-05-01,La Florida,Puente Alto,906
2020-05-01,La Florida,Quilicura,89
2020-05-01,La Florida,Quinta Normal,103
2020-05-01,La Florida,Recoleta,251
2020-05-01,La Florida,Renca,21
2020-05-01,La Florida,San Bernardo,20
2020-05-01,La Florida,San Joaquin,154
2020-05-01,La Florida,San Miguel,121
2020-05-01,La Florida,San Ramon,198
2020-05-01,La Florida,Santiago,1336
2020-05-01,La Florida,Vitacura,54
2020-05-01,La Granja,La Pintana,20
2020-05-01,La Granja,La Reina,21
2020-05-01,La Granja,Las Condes,92
2020-05-01,La Granja,Lo Barnechea,20
2020-05-01,La Granja,Lo Espejo,7
2020-05-01,La Granja,Lo Prado,20
2020-05-01,La Granja,Macul,20
2020-05-01,La Granja,Maipu,23
2020-05-01,La Granja,Nunoa,20
2020-05-01,La Granja,Pedro Aguirre Cerda,2
2020-05-01,La Granja,Penalolen,26
2020-05-01,La Granja,Providencia,102
2020-05-01,La Granja,Pudahuel,28
2020-05-01,La Granja,Puente Alto,92
2020-05-01,La Granja,Quilicura,17
2020-05-01,La Granja,Quinta Normal,6
2020-05-01,La Granja,Recoleta,16
2020-05-01,La Granja,Renca,2
2020-05-01,La Granja,San Bernardo,5
2020-05-01,La Granja,San Joaquin,41
2020-05-01,La Granja,San Miguel,32
2020-05-01,La Granja,San Ramon,124
2020-05-01,La Granja,Santiago,183
2020-05-01,La Granja,Vitacura,13
2020-05-01,La Pintana,La Reina,13
2020-05-01,La Pintana,Las Condes,62
2020-05-01,La Pintana,Lo Barnechea,22
2020-05-01,La Pintana,Lo Espejo,4
2020-05-01,La Pintana,Lo Prado,2
2020-05-01,La Pintana,Macul,8
2020-05-01,La Pintana,Maipu,6
2020-05-01,La Pintana,Nunoa,21
2020-05-01,La Pintana,Pedro Aguirre Cerda,5
2020-05-01,La Pintana,Penalolen,3
2020-05-01,La Pintana,Providencia,79
2020-05-01,La Pintana,Pudahuel,3
2020-05-01,La Pintana,Puente Alto,95
2020-05-01,La Pintana,Quilicura,8
2020-05-01,La Pintana,Quinta Normal,3
2020-05-01,La Pintana,Recoleta,36
2020-05-01,La Pintana,Renca,8
2020-05-01,La Pintana,San Bernardo,4
2020-05-01,La Pintana,San Joaquin,18
2020-05-01,La Pintana,San Miguel,33
2020-05-01,La Pintana,San Ramon,23
2020-05-01,La Pintana,Santiago,134
2020-05-01,La Pintana,Vitacura,10
2020-05-01,La Reina,Las Condes,125
2020-05-01,La Reina,Lo Barnechea,26
2020-05-01,La Reina,Lo Espejo,6
2020-05-01,La Reina,Lo Prado,66
2020-05-01,La Reina,Macul,20
2020-05-01,La Reina,Maipu,50
2020-05-01,La Reina,Nunoa,346
2020-05-01,La Reina,Pedro Aguirre Cerda,17
2020-05-01,La Reina,Penalolen,117
2020-05-01,La Reina,Providencia,127
2020-05-01,La Reina,Pudahuel,42
2020-05-01,La Reina,Puente Alto,137
2020-05-01,La Reina,Quilicura,33
2020-05-01,La Reina,Quinta Normal,16
2020-05-01,La Reina,Recoleta,41
2020-05-01,La Reina,Renca,16
2020-05-01,La Reina,San Bernardo,22
2020-05-01,La Reina,San Joaquin,18
2020-05-01,La Reina,San Miguel,44
2020-05-01,La Reina,San Ramon,30
2020-05-01,La Reina,Santiago,461
2020-05-01,La Reina,Vitacura,15
2020-05-01,Las Condes,Lo Barnechea,250
2020-05-01,Las Condes,Lo Espejo,72
2020-05-01,Las Condes,Lo Prado,583
2020-05-01,Las Condes,Macul,121
2020-05-01,Las Condes,Maipu,276
2020-05-01,Las Condes,Nunoa,418
2020-05-01,Las Condes,Pedro Aguirre Cerda,134
2020-05-01,Las Condes,Penalolen,307
2020-05-01,Las Condes,Providencia,795
2020-05-01,Las Condes,Pudahuel,276
2020-05-01,Las Condes,Puente Alto,555
2020-05-01,Las Condes,Quilicura,67
2020-05-01,Las Condes,Quinta Normal,169
2020-05-01,Las Condes,Recoleta,346
2020-05-01,Las Condes,Renca,57
2020-05-01,Las Condes,San Bernardo,122
2020-05-01,Las Condes,San Joaquin,72
2020-05-01,Las Condes,San Miguel,185
2020-05-01,Las Condes,San Ramon,91
2020-05-01,Las Condes,Santiago,1922
2020-05-01,Las Condes,Vitacura,118
2020-05-01,Lo Barnechea,Lo Espejo,12
2020-05-01,Lo Barnechea,Lo Prado,46
2020-05-01,Lo Barnechea,Macul,16
2020-05-01,Lo Barnechea,Maipu,32
2020-05-01,Lo Barnechea,Nunoa,50
2020-05-01,Lo Barnechea,Pedro Aguirre Cerda,23
2020-05-01,Lo Barnechea,Penalolen,50
2020-05-01,Lo Barnechea,Providencia,69
2020-05-01,Lo Barnechea,Pudahuel,39
2020-05-01,Lo Barnechea,Puente Alto,51
2020-05-01,Lo Barnechea,Quilicura,4
2020-05-01,Lo Barnechea,Quinta Normal,42
2020-05-01,Lo Barnechea,Recoleta,57
2020-05-01,Lo Barnechea,Renca,13
2020-05-01,Lo Barnechea,San Bernardo,7
2020-05-01,Lo Barnechea,San Joaquin,9
2020-05-01,Lo Barnechea,San Miguel,26
